Genero,Casado,Graduado,Gastoscore,Experiencia_laboral,Profesion_Artista,Profesion_Construccion,Profesion_Ejecutivo,Profesion_Funcionario,Profesion_Ingeniero,Profesion_Medico,Profesion_Negocios/empresa,Profesion_Otros,Profesion_Servicios,Generacion,Provincia_Este,Provincia_Norte,Provincia_Oeste,Provincia_Sur,Edad,Family_Size,Ingresos_anuales_brutos,Dias_cliente,per_capita_income,client_longevity,socioeconomic_index,marital_education_interaction,Cluster
0,1,1,1,2,0,0,0,0,0,1,0,0,0,0.0,0,1,0,0,63,2,63170,339,31585.0,5.296875,1.5,1.0,3
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,1,0,0,25,3,31663,500,10554.333333333334,19.23076923076923,0.5,0.0,4
1,1,1,1,2,1,0,0,0,0,0,0,0,0,0.0,0,0,0,1,57,4,92373,34,23093.25,0.5862068965517241,0.5,1.0,2
0,1,1,1,2,0,0,0,0,0,1,0,0,0,0.0,0,0,1,0,46,2,44779,91,22389.5,1.9361702127659575,1.5,1.0,3
0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,0,1,0,0,31,4,28095,535,7023.75,16.71875,1.0,0.0,4
0,1,1,1,2,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,47,3,77793,210,25931.0,4.375,0.5,1.0,2
0,0,1,0,1,0,0,0,0,0,1,0,0,0,2.0,0,0,0,1,33,2,20734,153,10367.0,4.5,1.0,0.0,1
1,1,0,0,2,0,0,0,0,0,0,0,0,1,,0,1,0,0,91,2,72922,291,36461.0,3.1630434782608696,0.5,0.0,2
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,0,1,0,0,29,6,27951,147,4658.5,4.9,0.5,0.0,1
0,1,1,2,2,0,0,1,0,0,0,0,0,0,,0,1,0,0,95,2,47557,376,23778.5,3.9166666666666665,2.0,1.0,3
0,1,1,1,2,0,0,0,0,0,0,0,1,0,0.0,0,0,0,1,57,2,129911,238,64955.5,4.103448275862069,0.5,1.0,0
1,1,0,0,2,0,0,0,0,1,0,0,0,0,0.0,0,0,0,1,47,1,82439,84,82439.0,1.75,0.5,0.0,0
0,1,1,1,0,1,0,0,0,0,0,0,0,0,2.0,0,0,1,0,29,1,19618,491,19618.0,16.366666666666667,0.5,1.0,4
0,1,1,1,2,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,58,3,110387,125,36795.666666666664,2.1186440677966103,0.5,1.0,2
0,0,1,0,1,0,0,0,1,0,0,0,0,0,2.0,0,0,1,0,36,1,24879,484,24879.0,13.08108108108108,0.5,0.0,4
0,1,1,0,0,0,0,0,1,0,0,0,0,0,2.0,0,0,0,1,28,2,22756,226,11378.0,7.793103448275862,0.5,1.0,1
1,1,1,0,2,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,61,1,86316,406,86316.0,6.548387096774194,0.0,1.0,0
1,1,1,1,2,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,52,4,112852,52,28213.0,0.9811320754716981,1.0,1.0,2
0,1,1,0,2,0,0,1,0,0,0,0,0,0,0.0,0,0,0,1,63,4,63292,186,15823.0,2.90625,1.0,1.0,2
1,1,0,1,2,0,0,0,0,1,0,0,0,0,0.0,0,0,0,1,47,1,41846,306,41846.0,6.375,1.0,0.0,2
0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,0,0,0,1,30,4,27864,78,6966.0,2.5161290322580645,1.0,0.0,1
0,1,1,1,2,0,0,0,1,0,0,0,0,0,2.0,0,0,1,0,42,4,66195,224,16548.75,5.209302325581396,1.0,1.0,2
1,1,1,1,2,1,0,0,0,0,0,0,0,0,0.0,0,1,0,0,76,9,64592,599,7176.888888888889,7.779220779220779,0.5,1.0,2
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0,0,1,0,21,5,13959,535,2791.8,24.318181818181817,1.0,0.0,4
1,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,0,1,0,0,31,2,26360,342,13180.0,10.6875,1.0,0.0,4
0,1,1,2,2,1,0,0,0,0,0,0,0,0,0.0,0,0,0,1,72,2,127150,264,63575.0,3.6164383561643834,1.0,1.0,3
0,1,1,0,1,1,0,0,0,0,0,0,0,0,2.0,0,0,1,0,36,1,21263,145,21263.0,3.918918918918919,0.0,1.0,1
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1,0,0,0,24,4,18129,178,4532.25,7.12,0.5,0.0,1
1,1,0,1,0,0,1,0,0,0,0,0,0,0,2.0,0,0,1,0,28,3,31340,134,10446.666666666666,4.620689655172414,0.5,0.0,1
0,0,1,0,0,0,0,0,1,0,0,0,0,0,2.0,0,0,0,1,29,3,19863,390,6621.0,13.0,0.5,0.0,4
1,0,1,0,2,1,0,0,0,0,0,0,0,0,0.0,0,1,0,0,57,2,85415,109,42707.5,1.8793103448275863,0.0,0.0,2
1,0,1,0,1,1,0,0,0,0,0,0,0,0,2.0,0,1,0,0,41,2,37174,562,18587.0,13.380952380952381,0.0,0.0,4
0,1,1,0,1,0,0,0,0,0,0,0,1,0,2.0,0,0,1,0,32,2,22167,337,11083.5,10.212121212121213,0.0,1.0,1
0,0,1,0,1,0,0,0,1,0,0,0,0,0,2.0,0,0,1,0,34,3,29739,297,9913.0,8.485714285714286,0.5,0.0,1
1,0,1,0,1,0,0,0,0,0,0,1,0,0,2.0,1,0,0,0,40,1,53076,397,53076.0,9.682926829268293,1.0,0.0,4
1,0,1,0,2,1,0,0,0,0,0,0,0,0,,0,0,1,0,80,1,31747,170,31747.0,2.0987654320987654,0.0,0.0,2
0,1,1,0,2,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,56,2,70289,209,35144.5,3.6666666666666665,0.0,1.0,2
0,0,1,0,2,1,0,0,0,0,0,0,0,0,,0,0,1,0,98,1,55029,391,55029.0,3.9494949494949494,0.0,0.0,0
0,1,0,2,2,0,0,1,0,0,0,0,0,0,0.0,0,0,1,0,66,2,95914,113,47957.0,1.6865671641791045,2.0,0.0,3
0,0,1,0,2,0,0,0,1,0,0,0,0,0,0.0,0,0,0,1,44,2,30085,297,15042.5,6.6,0.5,0.0,2
0,1,1,0,2,1,0,0,0,0,0,0,0,0,0.0,0,0,0,1,56,5,48093,220,9618.6,3.8596491228070176,0.0,1.0,2
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,0,1,24,4,13302,139,3325.5,5.56,0.5,0.0,1
0,1,1,1,0,0,0,0,0,1,0,0,0,0,2.0,0,1,0,0,31,2,31161,432,15580.5,13.5,1.0,1.0,4
1,1,1,1,2,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,57,3,109174,161,36391.333333333336,2.7758620689655173,0.5,1.0,2
1,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,0,0,0,1,31,4,30802,444,7700.5,13.875,1.0,0.0,4
1,1,1,1,1,1,0,0,0,0,0,0,0,0,2.0,0,0,1,0,41,2,45257,190,22628.5,4.523809523809524,0.5,1.0,1
0,1,1,1,2,0,0,0,0,0,1,0,0,0,0.0,0,1,0,0,58,3,107660,205,35886.666666666664,3.4745762711864407,1.5,1.0,3
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,1,0,0,25,6,23400,579,3900.0,22.26923076923077,0.5,0.0,4
1,1,1,2,2,0,0,0,0,0,0,0,0,1,,0,1,0,0,83,2,70159,361,35079.5,4.2976190476190474,1.5,1.0,3
0,1,1,2,2,0,0,0,0,0,0,0,1,0,0.0,1,0,0,0,78,2,70567,283,35283.5,3.5822784810126582,1.0,1.0,3
0,1,1,2,2,1,0,0,0,0,0,0,0,0,0.0,0,1,0,0,58,4,78646,186,19661.5,3.152542372881356,1.0,1.0,3
0,1,0,2,2,0,0,1,0,0,0,0,0,0,0.0,0,0,1,0,74,1,111414,331,111414.0,4.413333333333333,2.0,0.0,3
0,1,1,1,1,1,0,0,0,0,0,0,0,0,2.0,0,0,1,0,33,2,18342,108,9171.0,3.176470588235294,0.5,1.0,1
1,1,0,1,1,0,0,0,0,0,0,0,1,0,2.0,0,1,0,0,34,2,19929,38,9964.5,1.0857142857142856,0.5,0.0,1
0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.0,0,0,0,1,30,5,30768,137,6153.6,4.419354838709677,1.0,0.0,1
0,1,1,0,2,0,0,0,0,0,0,0,0,1,0.0,0,0,1,0,72,1,38123,107,38123.0,1.4657534246575343,0.5,1.0,2
0,1,0,1,0,0,0,0,0,0,0,0,1,0,2.0,1,0,0,0,30,3,21051,510,7017.0,16.451612903225808,0.5,0.0,4
0,1,0,1,2,0,0,0,0,0,0,0,1,0,0.0,1,0,0,0,57,2,45639,138,22819.5,2.3793103448275863,0.5,0.0,2
1,1,1,0,2,1,0,0,0,0,0,0,0,0,0.0,0,1,0,0,57,2,104053,108,52026.5,1.8620689655172413,0.0,1.0,0
1,0,0,0,2,0,0,0,0,1,0,0,0,0,0.0,0,0,0,1,56,6,33019,279,5503.166666666667,4.894736842105263,0.5,0.0,2
1,1,1,1,1,0,0,0,0,1,0,0,0,0,2.0,0,0,0,1,33,5,24809,392,4961.8,11.529411764705882,1.0,1.0,4
0,0,1,0,2,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,46,2,117271,216,58635.5,4.595744680851064,0.0,0.0,0
0,1,1,0,2,0,0,0,0,0,0,0,0,1,,0,0,1,0,79,1,77468,579,77468.0,7.2375,0.5,1.0,0
0,1,1,1,2,1,0,0,0,0,0,0,0,0,2.0,0,0,0,1,42,2,37125,366,18562.5,8.511627906976743,0.5,1.0,2
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,0,1,21,8,17416,557,2177.0,25.318181818181817,0.5,0.0,4
0,1,1,2,2,0,0,1,0,0,0,0,0,0,0.0,0,0,1,0,55,4,48926,420,12231.5,7.5,2.0,1.0,3
0,1,1,1,2,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,45,4,29114,382,7278.5,8.304347826086957,0.5,1.0,2
1,0,0,0,1,0,0,0,0,1,0,0,0,0,2.0,1,0,0,0,40,4,21423,368,5355.75,8.975609756097562,0.5,0.0,1
1,1,1,1,2,0,0,0,1,0,0,0,0,0,0.0,0,1,0,0,47,2,73492,253,36746.0,5.270833333333333,1.0,1.0,2
0,1,0,0,2,0,0,0,0,0,0,0,0,1,,0,1,0,0,94,1,43145,574,43145.0,6.042105263157895,0.5,0.0,2
0,0,0,0,2,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,77,4,69790,266,17447.5,3.41025641025641,0.5,0.0,2
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,0,1,24,4,23725,386,5931.25,15.44,0.5,,4
0,1,1,1,2,1,0,0,0,0,0,0,0,0,0.0,0,1,0,0,47,2,78902,234,39451.0,4.875,0.5,1.0,2
1,1,1,1,2,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,52,2,74756,291,37378.0,5.490566037735849,0.5,1.0,2
1,0,1,0,2,0,0,0,0,0,1,0,0,0,0.0,0,1,0,0,44,1,101202,322,101202.0,7.155555555555556,1.0,0.0,0
1,1,1,0,2,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,66,2,128266,445,64133.0,6.641791044776119,0.5,1.0,0
0,0,1,0,1,0,0,0,1,0,0,0,0,0,2.0,0,1,0,0,33,1,22355,481,22355.0,14.147058823529411,0.5,0.0,4
1,0,1,0,1,0,0,0,0,0,1,0,0,0,2.0,0,1,0,0,41,1,30555,579,30555.0,13.785714285714286,1.0,0.0,4
0,0,1,0,1,0,0,0,1,0,0,0,0,0,2.0,0,0,1,0,34,2,25671,282,12835.5,8.057142857142857,0.5,0.0,1
1,0,0,0,1,0,0,0,0,1,0,0,0,0,2.0,0,0,1,0,40,2,24997,113,12498.5,2.7560975609756095,0.5,0.0,1
0,1,1,0,2,0,0,0,0,0,0,0,0,1,,0,0,1,0,90,1,93471,265,93471.0,2.912087912087912,0.5,1.0,0
1,0,0,1,2,0,0,0,0,0,0,1,0,0,0.0,0,0,0,1,54,3,86463,476,28821.0,8.654545454545454,1.5,,3
0,0,1,0,1,0,1,0,0,0,0,0,0,0,2.0,0,0,1,0,36,1,31563,187,31563.0,5.054054054054054,0.0,0.0,1
0,0,1,0,1,1,0,0,0,0,0,0,0,0,2.0,0,0,0,1,41,7,95267,382,13609.57142857143,9.095238095238095,0.0,0.0,4
0,1,1,1,1,0,0,0,0,1,0,0,0,0,2.0,0,0,0,1,39,4,20641,466,5160.25,11.65,1.0,1.0,4
1,1,1,1,2,1,0,0,0,0,0,0,0,0,0.0,0,0,0,1,50,2,86613,150,43306.5,2.9411764705882355,0.5,1.0,2
0,0,1,0,2,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,55,1,28189,191,28189.0,3.4107142857142856,0.0,0.0,2
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,1,0,23,4,14710,185,3677.5,7.708333333333333,0.5,0.0,1
0,1,0,1,2,0,0,0,0,0,0,0,1,0,0.0,0,1,0,0,65,2,117196,383,58598.0,5.803030303030303,0.5,0.0,0
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,1,0,0,22,5,16842,522,3368.4,22.695652173913043,0.5,0.0,4
1,0,1,0,2,0,0,0,0,1,0,0,0,0,0.0,0,0,1,0,54,1,121505,399,121505.0,7.254545454545455,0.5,0.0,0
0,1,1,2,2,0,0,1,0,0,0,0,0,0,0.0,0,0,1,0,68,4,76976,391,19244.0,5.666666666666667,2.0,1.0,3
0,1,1,1,2,1,0,0,0,0,0,0,0,0,0.0,0,0,0,1,67,5,89089,67,17817.8,0.9852941176470589,0.5,1.0,2
0,1,1,1,2,0,1,0,0,0,0,0,0,0,0.0,0,0,0,1,47,2,99034,223,49517.0,4.645833333333333,0.5,1.0,2
1,1,0,1,2,0,0,0,0,0,0,1,0,0,0.0,1,0,0,0,45,3,41111,258,13703.666666666666,5.608695652173913,1.5,0.0,3
0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0,1,0,0,23,3,23003,132,7667.666666666667,5.5,1.0,0.0,1
0,1,1,1,2,1,0,0,0,0,0,0,0,0,0.0,0,1,0,0,53,4,33805,48,8451.25,0.8888888888888888,0.5,1.0,2
1,1,1,2,2,1,0,0,0,0,0,0,0,0,0.0,0,0,0,1,46,3,95729,261,31909.666666666668,5.553191489361702,1.0,1.0,3
1,1,0,1,2,0,0,0,0,1,0,0,0,0,2.0,0,0,0,1,42,6,23155,171,3859.1666666666665,3.9767441860465116,1.0,0.0,1
0,1,1,2,1,0,0,1,0,0,0,0,0,0,2.0,0,1,0,0,40,4,67687,559,16921.75,13.634146341463415,2.0,1.0,3
0,1,1,0,2,0,0,0,1,0,0,0,0,0,0.0,1,0,0,0,56,2,129104,515,64552.0,9.035087719298245,0.5,1.0,0
1,1,1,0,2,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,53,2,54491,305,27245.5,5.648148148148148,0.0,1.0,2
1,0,1,0,1,0,1,0,0,0,0,0,0,0,2.0,0,0,1,0,32,1,27995,164,27995.0,4.96969696969697,0.0,0.0,1
0,0,1,0,1,0,0,0,1,0,0,0,0,0,2.0,0,0,1,0,33,1,24634,126,24634.0,3.7058823529411766,0.5,0.0,1
0,1,0,0,0,1,0,0,0,0,0,0,0,0,2.0,1,0,0,0,28,1,30700,349,30700.0,12.03448275862069,0.0,,4
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1,0,0,0,21,4,21252,282,5313.0,12.818181818181818,0.5,0.0,4
0,1,0,0,2,0,0,0,0,0,0,0,0,1,,0,0,0,1,97,1,44592,306,44592.0,3.122448979591837,0.5,0.0,2
1,1,0,1,2,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,76,2,52511,348,26255.5,4.51948051948052,1.0,0.0,2
0,1,1,2,2,0,0,0,1,0,0,0,0,0,0.0,0,0,0,1,47,4,85516,126,21379.0,2.625,1.5,1.0,3
0,1,1,1,2,0,0,0,0,0,0,0,1,0,2.0,0,0,1,0,42,2,116736,322,58368.0,7.488372093023256,0.5,1.0,0
0,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0,0,0,0,1,35,2,28664,293,14332.0,8.13888888888889,1.0,0.0,1
1,0,1,0,2,0,0,0,1,0,0,0,0,0,2.0,0,0,0,1,42,2,51749,81,25874.5,1.8837209302325582,0.5,0.0,1
1,0,1,0,2,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,47,3,57779,215,19259.666666666668,4.479166666666667,0.0,0.0,2
0,0,1,0,2,0,0,0,0,0,0,0,0,1,,0,0,1,0,84,2,83087,577,41543.5,6.788235294117647,0.5,0.0,0
0,0,1,0,1,0,0,0,1,0,0,0,0,0,2.0,1,0,0,0,33,5,25343,84,5068.6,2.4705882352941178,0.5,0.0,1
0,0,0,0,1,0,0,0,1,0,0,0,0,0,2.0,0,0,1,0,34,4,20898,117,5224.5,3.342857142857143,0.5,0.0,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,1,0,25,3,29142,212,9714.0,8.153846153846153,0.5,0.0,1
0,1,0,2,2,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,77,3,68767,236,22922.333333333332,3.0256410256410255,1.5,0.0,3
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,1,0,23,5,19163,368,3832.6,15.333333333333334,0.5,0.0,4
1,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0,1,0,0,28,1,27140,386,27140.0,13.310344827586206,0.5,0.0,4
0,0,0,0,1,0,0,0,0,0,0,1,0,0,2.0,0,0,1,0,32,2,31471,118,15735.5,3.5757575757575757,1.0,0.0,1
1,1,1,1,2,1,0,0,0,0,0,0,0,0,0.0,0,1,0,0,55,3,97030,236,32343.333333333332,4.214285714285714,0.5,1.0,2
0,1,1,1,2,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,78,2,22303,312,11151.5,3.949367088607595,0.5,1.0,2
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,1,0,20,5,18833,515,3766.6,24.523809523809526,0.5,0.0,4
0,0,1,0,2,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,46,1,73630,176,73630.0,3.74468085106383,0.0,0.0,0
0,0,0,0,1,0,0,0,1,0,0,0,0,0,2.0,0,1,0,0,39,1,28038,312,28038.0,7.8,0.5,0.0,1
1,1,1,1,2,1,0,0,0,0,0,0,0,0,0.0,0,0,0,1,50,2,88059,573,44029.5,11.235294117647058,0.5,1.0,2
1,0,1,0,2,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,45,1,46435,207,46435.0,4.5,0.0,0.0,2
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,0,0,1,22,3,21443,62,7147.666666666667,2.6956521739130435,1.0,0.0,1
1,1,0,2,2,0,0,0,0,1,0,0,0,0,0.0,0,0,1,0,53,1,44477,457,44477.0,8.462962962962964,1.5,0.0,3
0,1,0,1,0,0,0,0,0,0,0,0,1,0,2.0,0,1,0,0,30,2,20192,254,10096.0,8.193548387096774,0.5,0.0,1
0,1,1,2,0,0,0,0,1,0,0,0,0,0,2.0,0,0,0,1,30,2,26715,289,13357.5,9.32258064516129,1.5,1.0,1
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,1,0,20,4,15279,415,3819.75,19.761904761904763,0.5,0.0,4
1,1,1,2,2,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,45,2,57904,79,28952.0,1.7173913043478262,1.0,1.0,3
0,1,0,1,2,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,74,2,29355,181,14677.5,2.4133333333333336,1.0,0.0,2
1,1,1,0,0,1,0,0,0,0,0,0,0,0,2.0,1,0,0,0,31,2,24139,292,12069.5,9.125,0.0,1.0,1
1,0,0,0,1,0,0,0,1,0,0,0,0,0,2.0,0,0,1,0,32,1,25302,291,25302.0,8.818181818181818,0.5,0.0,1
0,1,0,1,2,1,0,0,0,0,0,0,0,0,0.0,0,1,0,0,50,4,24557,216,6139.25,4.235294117647059,0.5,0.0,2
0,1,0,2,1,0,0,1,0,0,0,0,0,0,2.0,0,0,1,0,40,4,94711,305,23677.75,7.439024390243903,2.0,0.0,3
1,1,1,1,2,1,0,0,0,0,0,0,0,0,,0,0,0,1,87,2,97985,234,48992.5,2.659090909090909,0.5,1.0,2
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,1,0,0,20,3,15433,258,5144.333333333333,12.285714285714286,0.5,0.0,4
1,0,0,0,1,0,0,0,0,1,0,0,0,0,2.0,1,0,0,0,36,3,26762,298,8920.666666666666,8.054054054054054,0.5,0.0,1
1,1,1,1,2,1,0,0,0,0,0,0,0,0,,0,0,1,0,96,2,39615,204,19807.5,2.1030927835051547,0.5,1.0,2
1,1,1,0,2,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,57,1,42256,263,42256.0,4.5344827586206895,0.0,1.0,2
1,0,0,0,1,0,0,0,1,0,0,0,0,0,2.0,0,1,0,0,35,3,20761,303,6920.333333333333,8.416666666666666,0.5,0.0,1
1,0,1,0,2,0,0,0,0,1,0,0,0,0,0.0,0,1,0,0,46,7,45817,387,6545.285714285715,8.23404255319149,0.5,0.0,2
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1,0,0,0,24,5,13929,375,2785.8,15.0,0.5,0.0,4
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0,0,1,0,20,4,21573,30,5393.25,1.4285714285714286,1.0,0.0,1
1,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,0,0,1,0,29,4,19597,210,4899.25,7.0,1.0,0.0,1
1,1,1,1,2,1,0,0,0,0,0,0,0,0,0.0,0,0,0,1,73,2,43795,274,21897.5,3.7027027027027026,0.5,1.0,2
1,1,0,1,2,0,0,0,0,1,0,0,0,0,0.0,0,0,1,0,73,4,75012,150,18753.0,2.027027027027027,1.0,0.0,2
0,1,1,0,2,1,0,0,0,0,0,0,0,0,,0,1,0,0,79,3,29341,323,9780.333333333334,4.0375,0.0,1.0,2
0,1,0,0,2,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,76,2,35192,199,17596.0,2.5844155844155843,0.5,0.0,2
0,0,1,0,0,0,0,0,0,0,0,1,0,0,2.0,0,0,0,1,28,5,31250,114,6250.0,3.9310344827586206,1.0,0.0,1
0,1,1,0,2,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,61,2,39206,129,19603.0,2.0806451612903225,0.0,1.0,2
1,1,1,0,2,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,54,2,82941,391,41470.5,7.109090909090909,0.0,1.0,2
0,1,1,0,2,0,0,0,0,0,1,0,0,0,0.0,0,0,1,0,67,2,124986,155,62493.0,2.2794117647058822,1.0,1.0,0
1,0,1,0,2,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,52,1,42413,300,42413.0,5.660377358490566,0.0,0.0,2
0,1,1,2,2,0,0,1,0,0,0,0,0,0,0.0,1,0,0,0,65,5,128716,148,25743.2,2.242424242424242,2.0,1.0,3
0,1,1,1,2,1,0,0,0,0,0,0,0,0,2.0,1,0,0,0,42,4,93011,522,23252.75,12.13953488372093,0.5,1.0,2
0,1,1,1,2,1,0,0,0,0,0,0,0,0,0.0,0,1,0,0,61,2,67085,144,33542.5,2.3225806451612905,0.5,1.0,2
1,0,0,0,0,0,1,0,0,0,0,0,0,0,2.0,0,0,0,1,28,1,21800,61,21800.0,2.103448275862069,0.0,0.0,1
0,1,0,0,2,0,0,0,0,0,0,0,0,1,,0,0,1,0,94,1,57364,495,57364.0,5.2105263157894735,0.5,0.0,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,2.0,0,0,1,0,40,4,117990,445,29497.5,10.853658536585366,0.0,0.0,4
0,1,1,0,2,0,0,0,0,0,0,0,1,0,0.0,0,0,0,1,45,1,39376,348,39376.0,7.565217391304348,0.0,1.0,2
1,0,0,0,2,0,0,0,0,1,0,0,0,0,2.0,0,1,0,0,43,3,47024,117,15674.666666666666,2.659090909090909,0.5,0.0,1
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1,0,0,0,22,3,23059,77,7686.333333333333,3.347826086956522,0.5,0.0,1
1,0,0,0,1,0,0,0,0,1,0,0,0,0,2.0,0,1,0,0,36,5,27524,300,5504.8,8.108108108108109,0.5,0.0,1
1,1,0,2,2,0,0,0,0,0,0,0,0,1,,0,1,0,0,86,3,119392,242,39797.333333333336,2.781609195402299,1.5,0.0,3
1,1,0,0,2,0,0,0,0,0,0,0,0,1,,1,0,0,0,96,1,59131,590,59131.0,6.082474226804123,0.5,0.0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,1,0,21,6,21209,329,3534.8333333333335,14.954545454545455,0.5,0.0,4
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,1,0,25,2,20725,310,10362.5,11.923076923076923,0.5,0.0,4
1,1,1,2,2,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,66,4,67947,93,16986.75,1.3880597014925373,1.0,1.0,3
0,1,1,1,2,1,0,0,0,0,0,0,0,0,0.0,0,1,0,0,53,2,22901,65,11450.5,1.2037037037037037,0.5,1.0,2
1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,0,0,1,23,5,19125,144,3825.0,6.0,1.0,0.0,1
0,1,0,2,2,0,0,0,0,0,0,0,0,1,,0,0,1,0,85,2,119496,525,59748.0,6.104651162790698,1.5,0.0,3
1,1,0,0,2,0,0,0,0,0,0,0,1,0,0.0,0,0,0,1,47,1,123255,41,123255.0,0.8541666666666666,0.0,0.0,0
1,1,1,1,2,1,0,0,0,0,0,0,0,0,0.0,0,0,0,1,56,3,52359,125,17453.0,2.192982456140351,0.5,1.0,2
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1,0,0,0,20,5,16176,346,3235.2,16.476190476190474,1.0,0.0,4
1,0,1,0,2,1,0,0,0,0,0,0,0,0,0.0,0,1,0,0,51,2,112801,325,56400.5,6.25,0.0,0.0,0
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,0,1,22,5,19891,579,3978.2,25.17391304347826,0.5,0.0,4
1,0,1,0,0,0,0,0,1,0,0,0,0,0,2.0,1,0,0,0,30,5,28136,381,5627.2,12.290322580645162,0.5,0.0,4
0,1,1,0,0,1,0,0,0,0,0,0,0,0,2.0,0,0,0,1,29,2,27997,175,13998.5,5.833333333333333,0.0,1.0,1
1,1,1,2,2,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,63,3,129161,399,43053.666666666664,6.234375,1.0,1.0,3
0,1,1,1,2,1,0,0,0,0,0,0,0,0,0.0,0,1,0,0,58,2,94458,351,47229.0,5.9491525423728815,0.5,1.0,2
1,1,1,0,2,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,53,1,114553,124,114553.0,2.2962962962962963,0.0,1.0,0
0,1,1,0,2,1,0,0,0,0,0,0,0,0,2.0,0,0,0,1,42,2,110564,177,55282.0,4.116279069767442,0.0,1.0,0
0,1,0,0,2,0,0,0,0,0,1,0,0,0,0.0,0,1,0,0,45,3,42641,255,14213.666666666666,5.543478260869565,1.0,0.0,2
1,1,0,2,2,0,0,0,0,0,0,0,0,1,,0,0,0,1,89,2,52299,108,26149.5,1.2,1.5,0.0,3
1,1,0,0,2,0,0,0,0,1,0,0,0,0,2.0,1,0,0,0,42,3,46991,220,15663.666666666666,5.116279069767442,0.5,0.0,1
1,0,1,0,1,0,0,0,1,0,0,0,0,0,2.0,1,0,0,0,33,1,25162,126,25162.0,3.7058823529411766,0.5,0.0,1
